0.5 	0.334447008834 	41
0.5 	0.334447008834 	29
0.5 	0.334447008834 	45
0.5 	0.334447008834 	2
0.5 	0.334447008834 	3
0.5 	0.334447008834 	5
0.5 	0.334447008834 	25
0.5 	0.334447008834 	36
0.5 	0.334447008834 	47
0.5 	0.334447008834 	15
0.5 	0.334447008834 	32
0.5 	0.334447008834 	14
0.5 	0.334447008834 	21
0.5 	0.334447008834 	39
0.5 	0.334447008834 	18
0.5 	0.334447008834 	6
0.5 	0.334447008834 	38
0.5 	0.334447008834 	42
0.5 	0.334447008834 	16
0.5 	0.334447008834 	10
0.5 	0.334447008834 	27
0.5 	0.334447008834 	12
0.5 	0.334447008834 	43
0.5 	0.334447008834 	46
0.5 	0.334447008834 	48
0.5 	0.334447008834 	13
0.5 	0.334447008834 	30
0.5 	0.334447008834 	23
0.5 	0.334447008834 	34
0.5 	0.334447008834 	9
0.5 	0.334447008834 	35
0.5 	0.334447008834 	26
0.5 	0.334447008834 	11
0.5 	0.334447008834 	20
0.5 	0.334447008834 	8
0.5 	0.334447008834 	44
0.5 	0.334447008834 	49
0.5 	0.334447008834 	17
0.5 	0.334447008834 	7
0.5 	0.334447008834 	4
0.5 	0.334447008834 	19
0.5 	0.334447008834 	40
0.5 	0.334447008834 	33
0.5 	0.334447008834 	31
0.5 	0.334447008834 	22
0.5 	0.334447008834 	24
0.5 	0.334447008834 	28
0.5 	0.334447008834 	37
0.5 	0.342753721133 	41
0.5 	0.342753721133 	29
0.5 	0.342753721133 	45
0.5 	0.342753721133 	2
0.5 	0.342753721133 	3
0.5 	0.342753721133 	5
0.5 	0.342753721133 	25
0.5 	0.342753721133 	36
0.5 	0.342753721133 	47
0.5 	0.342753721133 	15
0.5 	0.342753721133 	32
0.5 	0.342753721133 	14
0.5 	0.342753721133 	21
0.5 	0.342753721133 	39
0.5 	0.342753721133 	18
0.5 	0.342753721133 	6
0.5 	0.342753721133 	38
0.5 	0.342753721133 	42
0.5 	0.342753721133 	16
0.5 	0.342753721133 	10
0.5 	0.342753721133 	27
0.5 	0.342753721133 	12
0.5 	0.342753721133 	43
0.5 	0.342753721133 	46
0.5 	0.342753721133 	48
0.5 	0.342753721133 	13
0.5 	0.342753721133 	30
0.5 	0.342753721133 	23
0.5 	0.342753721133 	34
0.5 	0.342753721133 	9
0.5 	0.342753721133 	35
0.5 	0.342753721133 	26
0.5 	0.342753721133 	11
0.5 	0.342753721133 	20
0.5 	0.342753721133 	8
0.5 	0.342753721133 	44
0.5 	0.342753721133 	49
0.5 	0.342753721133 	17
0.5 	0.342753721133 	7
0.5 	0.342753721133 	4
0.5 	0.342753721133 	19
0.5 	0.342753721133 	40
0.5 	0.342753721133 	33
0.5 	0.342753721133 	31
0.5 	0.342753721133 	22
0.5 	0.342753721133 	24
0.5 	0.342753721133 	28
0.5 	0.342753721133 	37
0.5 	0.374735697433 	41
0.5 	0.374735697433 	29
0.5 	0.374735697433 	45
0.5 	0.374735697433 	2
0.5 	0.374735697433 	3
0.5 	0.374735697433 	5
0.5 	0.374735697433 	25
0.5 	0.374735697433 	36
0.5 	0.374735697433 	47
0.5 	0.374735697433 	15
0.5 	0.374735697433 	32
0.5 	0.374735697433 	14
0.5 	0.374735697433 	21
0.5 	0.374735697433 	39
0.5 	0.374735697433 	18
