025900
007700
001800
028500
014200
019100
013500
015100
022400
023300
028700
011401
011402
011100
000700
021400
016001
024900
018500
016002
019702
001300
022102
008601
008602
008603
003800
004100
030900
003002
003001
013900
020701
023100
005501
005502
002202
022800
002201
022700
011900
004000
004900
014601
003100
009800
027500
001401
001402
024500
006300
007800
002602
002601
009500
027900
008200
012200
005200
023502
004500
017200
018600
019200
021000
010300
014300
013400
009900
003200
015002
020500
011300
012700
004400
000600
024100
021500
016800
002100
024700
001001
001002
022301
002900
022302
003900
009100
015801
015802
011700
020600
010400
020901
005600
016100
006700
024301
018200
019600
004800
026500
014700
004700
014802
021200
016600
020101
014801
005700
020102
001501
001502
000201
000202
028300
023801
013700
023802
002500
008900
003601
011000
003602
019701
008100
014402
031100
010800
018700
021100
017100
019500
010000
025700
007900
007000
CT201000
011202
011203
018000
011201
005400
006500
017000
017900
013800
021600
010100
002000
007500
012400
016900
013100
013300
031900
015001
004300
012800
027700
028100
011600
009200
019300
026300
006600
016200
018300
006900
017500
002800
008400
025300
025500
019800
021303
020000
010200
023000
007200
016300
000500
017402
006100
017401
013600
022200
009600
002400
016700
008800
018800
005800
012000
014401
006200
005000
010900
019000
030700
020800
000100
007100
015300
000900
003700
027100
009700
015700
022600
029100
008000
006400
015400
017800
017700
021703
023200
001600
007600
000800
012500
008700
013200
021900
015200
026700
024000
026100
011500
023400
010601
010602
027300
026900
029700
018400
019400
029500
001200
023600
015601
008300
024302
004200
014900
007400
003300
023501
009300
009000
007300
024200
012600
006000
016400
018100
015500
022000
022900
025100
005900
009400
031703
012100
031704
014500
029300
023700
014602
014000
020300
017300
029900
021800
013000
016500
006800
018900
002700
015602
003400
015900
022500
011800
019900
012900
023900
030300
